feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,target
-0.5827300129047442,-1.3696299194688986,-1.3628727373962075,1.3522747510750066,0.9822196793025655,-0.4761704320301517,-0.02987690053056336,1.1162474849251995,-153.9712089571662
0.9486906002295312,0.6864117317455396,-1.2415491525308904,-0.32042343889040675,0.44724536587608565,-0.4583868640537168,-1.7252658491222204,-0.39815741036397795,-130.63338034890936
0.04353133810197414,0.6575837426919937,0.7955051912670681,1.4836205081675944,1.3437379194509618,0.07923041486460293,0.5188975244918523,-0.7102105341575947,292.86755056307925
0.8238180296115294,-0.8824175593405563,-0.47889600233384405,-0.5105139585896626,0.29273577965314923,0.355481799114795,1.5355426397171619,-0.19299201914647543,163.0974962407654
0.007560570592254182,0.7525866889437516,-1.8192142716329052,-0.5304922898005103,0.5158039716981654,-1.1338001615415765,-0.19194873467779033,-0.8335363487995165,-144.25094698000967
0.6294089800319517,-0.1598430412087318,0.03509121465073434,1.4382748217224626,0.19991270409057663,0.4406596423621469,-1.0227640049132598,0.1973849305406248,53.20368424841429
-1.1534889974382072,0.2521023676915512,-0.21164038099620683,0.885860416970175,1.8616756759457969,1.1806234380554876,1.3694592065421947,-0.4776841831353056,213.41049511583697
1.535104436941001,0.04525857030390834,-2.268140018816432,-0.7911281740239862,0.4025238569956405,0.40183412688373804,-0.8995477987777388,1.2150653607714532,-122.89980096485176
-2.783895224312595,-0.18942831513040692,-0.5369983175628731,-1.254860117778389,1.96801211248728,-0.4184243233946844,-0.4123931232463539,-0.36190724680581976,-281.78934388956543
-0.4665330136538219,1.5023711356347467,1.1245846313006973,-2.2004825169833286,0.5012826293704403,-0.1469528316166882,1.155678531693,-1.2695359207223593,194.3548891803058
0.417021029298316,-1.4346812758935865,-1.2891618046206934,1.2703341452286074,0.5050466304748936,-0.8319171103203438,3.001022446783248,-1.06304044223989,138.74813524219323
0.4694753013988155,0.38320754700913207,-0.37249592685544525,0.05435822166766833,0.27100892021393236,-0.5745981519516108,-0.730618896692768,1.6266407552212705,-46.65551723772474
0.2781434556707271,-0.09950426437768335,-0.11630541204268059,-0.2335405093000556,1.3640520616332923,0.6118909125891541,-0.9493346910350913,0.7886243249666377,-14.848807764986091
-0.3874655954387632,-0.8454685089579804,1.6609065366235738,-0.17293781901438163,0.6529256716421983,0.5733056068851485,-0.04604173465727616,-0.6056302751363037,81.17141129867385
0.930555612147665,0.3560429824629192,-1.66445420139797,-0.9752876979354808,0.4324988585970232,-0.7846170779473104,0.25847893193576893,-0.5147698963028297,-58.57816058061383
-0.23875730716384325,-0.781738586067582,-1.2260219136442039,0.06850981364713679,-0.32640928395395713,0.9191382099740921,-1.1774783686831922,1.008808846837918,-217.3570001513208
-0.07758831124129692,-0.07770982741617523,-0.9475039801537299,0.21735203994881655,-1.2247811250318257,0.36515535796322207,-0.31898689783161754,-1.7505512554132878,-113.34885391046578
-1.6339076227202354,0.9089334459271273,-0.3453656664786136,-0.04961551813176216,-0.9249068818858461,1.7080286978513228,1.3054385333633585,-0.024841398770493277,45.78824762213189
0.23396169967681613,-1.2788409585928047,0.8922819288520676,-2.229945793610577,-0.16970987681259267,0.11319893035865539,0.45148479292770755,1.4135877889028508,-53.19895586730863
-0.34927860106214137,1.2061002527510816,1.2288972193146488,-0.624829691067745,-1.7696812266001865,-0.5233083618430975,-0.23641479322175166,-2.207475035633157,-41.535144595212735
-0.25699060580911304,0.10395983427739125,1.361294320536256,0.047742288938472134,-0.14290728243218667,-1.684476901178066,-0.04520430048485397,-0.5722066778502887,5.418197012315558
-0.88394592572897,-0.3018552749150716,0.06189909033308831,1.4639357512832398,1.1127831537853246,-0.7182606371995071,1.2455153511357868,-0.8578806849020874,113.72254454323487
1.2115695569489533,-1.319005378628808,0.12449861894624938,-1.6348193179383497,0.2776110260300864,-0.37947075963691074,-0.971110380811707,-2.89449755834511,-126.73492622346622
1.446687101090212,-0.2978275951900043,-0.2146786720874312,1.5515103652801714,0.7189667103957831,-0.14193762350925182,0.7085652804344463,0.5271765873117896,241.60086115227213
0.5526731310668892,0.0496257118103293,-0.29831100107991376,-1.4060613282386312,-0.1043233715563332,0.5156714592344732,-0.9141149808708698,0.05742573791244415,-89.25902467917398
-0.14313525598183194,-1.4762949110546046,1.6989158926847445,-0.6999208457312713,-0.36278313251130534,-0.7196301671490088,-1.7502852896605183,0.11280448971675548,-206.93338679852124
-0.05797762581525438,0.47267057024876474,-0.5499242168216028,0.4414902662466383,2.05477558021267,-0.48898423148282527,-0.2557064829500405,-0.6270177829294604,57.89337768053742
0.7107697682710553,0.5612685357404426,-0.02293754098034181,-0.3010763164710098,1.2841546536917197,-2.1319320377833675,-0.6698063686717689,-0.405894008091637,-10.353748585033824
1.1426074456188133,-0.633760378860898,-1.4585600247106443,0.06132885060265644,-0.510228586160278,-0.3463344558859085,-0.9396168574516978,-0.9283669359176534,-181.6382507122063
-0.08822344338945065,-0.2486578697585417,0.32253864667134513,-1.115510684567303,1.1576852465770586,0.13783537745237595,-1.8960258100571257,1.2347102956870204,-149.65216033209157
-0.3751243140947671,0.9249429899331744,0.5041777830625358,0.9916232938295106,0.6940813227897062,0.13712628543000366,0.1364467802054774,-0.5757160182149553,152.65965119738374
0.378963657358697,-0.23538107010542172,0.7785865476255563,1.0824952308702436,-0.7390277045857137,2.8771268971272517,-1.598715929292702,0.04040506991952655,72.29887519932429
1.3877427921176357,-1.2098689537134613,2.3974937664803786,0.10733832045373137,0.5583430544352849,-0.9671080090750994,-0.058836599757148035,-1.6357856004218203,214.2133280151114
0.30242633343205516,0.12333233578778495,1.3445254967272147,0.03332858270935371,-0.5111626685315682,2.832872711807868,-1.250444662971196,-0.6166596350940462,129.97591804225848
-1.3556214285232042,-1.032615967691701,2.304649585137414,0.13984120103906672,-1.287938528002085,-0.7309530762252557,0.11723668583460473,0.842143986590903,-78.95839383076034
0.2956384960339222,1.1854148410854461,-0.23908183626404123,-1.0542663330159057,-0.5808443318004449,-0.6142023027698695,-0.46352565033720794,-0.801027899988633,-55.69762436760256
0.743190461163616,-0.8423640396423888,-0.9114710867848297,-0.7574503378394328,-0.21500733426028057,0.9383327219502524,-1.537913878620096,0.6905662798688077,-195.2324025746973
0.3098211330833382,0.5905622702606322,1.061145743445646,0.314203497965714,0.11720244128022093,-1.868665223358909,0.6642970461649962,0.25804525930271766,131.4306229392583
-1.1330695069168237,-1.450767653871998,-0.20542627519743714,0.9568235567611704,-1.7775117750465739,-1.4941237633991926,-2.4805953450433114,0.9824075947570059,-529.902162534294
-0.8143505131741223,0.027345244319843857,-0.7815074603585253,1.0018138686783982,0.4809985236691314,1.425131384007524,1.7955333719857154,-0.5728253372151908,182.12008945826287
-0.4560033562113195,0.3958826814471819,-0.4783797156036376,1.4415627756872507,0.2050999761620459,0.30339848478031434,0.6485028986420253,1.700357202145798,114.11766133240508
0.33499850848966845,-0.5558035906848935,-0.4105770014838641,-0.40304055154265533,-0.4357174480062479,0.25236664987882407,0.39968513346455886,1.201787778838824,-7.599377110288298
-0.9106803549098923,-0.32113528784502404,0.2905047298587249,1.312460085671977,-0.99531547494765,0.7266875536319547,-0.5623117256579817,0.2742482547498063,-94.727424228029
